,,,,
$0,-9,Gary Miller (R),J7300,Gay & lesbian rights & issues
$0,-25,Gary Miller (R),J7400,Women's issues
$0,-6,Gary Miller (R),J7500,Minority/Ethnic Groups
$32892,6,Gary Miller (R),J7600,Animal Rights
$0,-8,Gary Miller (R),J7700,Children's rights
$100,0,Gary Miller (R),J8000,"Labor, anti-union"
$83300,0,Gary Miller (R),J9000,Other single-issue or ideological groups
$0,223,Gary Miller (R),JE300,Environmental policy
$0,4,Gary Miller (R),JH100,Health & welfare policy
$0,1,Gary Miller (R),JW100,Pro-resource development groups
$30350,0,Gary Miller (R),K1000,Attorneys & law firms
$500,6,Gary Miller (R),K1100,Trial Lawyers & law firms
$22492,0,Gary Miller (R),K2000,Lobbyists & Public Relations
$0,-10,Gary Miller (R),L0000,Labor Unions
$0,-1,Gary Miller (R),L1000,Civil service & government unions
$0,-19,Gary Miller (R),L1100,Federal employees unions
$0,-5,Gary Miller (R),L1200,State & local govt employee unions
$0,-9,Gary Miller (R),L1300,Teachers unions
$0,0,Gary Miller (R),L1400,Police & firefighters unions & associations
$0,-7,Gary Miller (R),L1500,US Postal Service unions & associations
$0,-5,Gary Miller (R),L5000,Other unions
$0,-13,Gary Miller (R),LB100,Building trades unions
$0,-1,Gary Miller (R),LC100,Communications & hi-tech unions
$0,-2,Gary Miller (R),LC150,IBEW (Intl Brotherhood of Electrical Workers)
$0,-2,Gary Miller (R),LE100,Mining unions
$0,-2,Gary Miller (R),LE200,Energy-related unions (non-mining)
$0,-3,Gary Miller (R),LG100,Food service & related unions
$0,-2,Gary Miller (R),LG300,Commercial service unions
$0,-1,Gary Miller (R),LG500,Other commercial unions
$0,2,Gary Miller (R),LM100,Manufacturing unions
$0,-2,Gary Miller (R),LM150,Automotive unions
$0,-2,Gary Miller (R),M0000,Manufacturing
$500,-9,Gary Miller (R),M1000,Chemicals
$6000,-2,Gary Miller (R),M1100,Explosives
$0,0,Gary Miller (R),M1300,Household cleansers & chemicals
$2500,-2,Gary Miller (R),M1500,Plastics & Rubber processing & products
$0,5,Gary Miller (R),M1600,"Paints, Solvents & Coatings"
$0,-14,Gary Miller (R),M2000,Heavy industrial manufacturing
$2500,4,Gary Miller (R),M2100,Steel
$0,4,Gary Miller (R),M2250,Aluminum mining/processing
$1000,12,Gary Miller (R),M2300,Industrial/commercial equipment & materials
$0,1,Gary Miller (R),M2400,"Recycling of metal, paper, plastics, etc."
$0,5,Gary Miller (R),M3000,Personal products manufacturing
$0,4,Gary Miller (R),M3100,Clothing & accessories
$0,0,Gary Miller (R),M3300,Toiletries & cosmetics
$0,4,Gary Miller (R),M3400,Jewelry
$1000,4,Gary Miller (R),M3500,Toys
$0,0,Gary Miller (R),M3600,Sporting goods sales & manufacturing
$0,1,Gary Miller (R),M4000,Household & office products
$0,0,Gary Miller (R),M4100,Furniture & wood products
$0,9,Gary Miller (R),M4300,Household appliances
$3055,3,Gary Miller (R),M5000,Fabricated metal products
$0,0,Gary Miller (R),M5100,Hardware & tools
$0,-2,Gary Miller (R),M5200,"Electroplating, polishing & related services"
$2500,1,Gary Miller (R),M7000,"Paper, glass & packaging materials"
$0,0,Gary Miller (R),M7200,Glass products
$0,4,Gary Miller (R),M7300,Metal cans & containers
$0,-3,Gary Miller (R),M8000,Textiles & fabrics
$0,0,Gary Miller (R),M9000,Precision instruments
$0,-1,Gary Miller (R),T0000,Transportation
$6000,6,Gary Miller (R),T1100,Airlines
$11000,-2,Gary Miller (R),T1200,Aircraft manufacturers
$0,4,Gary Miller (R),T1300,Aircraft parts & equipment
$1000,1,Gary Miller (R),T1400,General aviation (private pilots)
$0,3,Gary Miller (R),T1600,Aviation services & airports
$0,5,Gary Miller (R),T2100,Auto manufacturers
$0,12,Gary Miller (R),T2200,Truck/Automotive parts & accessories
$11000,0,Gary Miller (R),T2300,"Auto dealers, new & used"
$5000,4,Gary Miller (R),T2310,"Auto dealers, foreign imports"
$0,0,Gary Miller (R),T3000,Trucking
$7000,-1,Gary Miller (R),T3100,Trucking companies & services
$0,0,Gary Miller (R),T4100,Bus services
$50000,-2,Gary Miller (R),T5100,Railroads
$0,0,Gary Miller (R),T6000,Sea transport
$1555,0,Gary Miller (R),T6100,Ship building & repair
$10500,0,Gary Miller (R),T6200,Sea freight & passenger services
$0,0,Gary Miller (R),T7000,Freight & delivery services
$17500,0,Gary Miller (R),T7100,Express delivery services
$0,4,Gary Miller (R),T7200,Warehousing
$0,6,Gary Miller (R),T8000,Recreational transport
$0,6,Gary Miller (R),T8100,"Motorcycles, snowmobiles & other motorized vehicle"
$0,4,Gary Miller (R),T8200,Motor homes & camper trailers
$0,4,Gary Miller (R),T8300,Pleasure boats
$0,9,Gary Miller (R),T9000,Lodging & tourism
$0,2,Gary Miller (R),T9100,Hotels & motels
$0,4,Gary Miller (R),T9300,Resorts
$500,0,Gary Miller (R),X0000,Other
$5300,0,Gary Miller (R),X1200,Retired
$500,3,Gary Miller (R),X3000,Civil servant/public employee
$0,-19,Gary Miller (R),X3100,Public official (elected or appointed)
$0,19,Gary Miller (R),X3300,Municipal & county government organizations
$900,-9,Gary Miller (R),X3500,"Public school teachers, administrators & officials"
$0,4,Gary Miller (R),X4200,"Museums, art galleries, libraries, etc."
$0,-2,Gary Miller (R),X5000,Military
$0,-27,Gary Miller (R),X7000,"Churches, clergy & religious organizations"
$23038,0,Gary Miller (R),Y1000,"Homemakers, students & other non-income earners"
-$500,0,Gary Miller (R),Y2000,No employer listed or discovered
$198348,0,Gary Miller (R),Y4000,Employer listed but category unknown
$30500,0,Gary Miller (R),Z1100,Republican Candidate Committees
$30615,0,Gary Miller (R),Z5100,Republican Party Committees
$1799,0,Gary Miller (R),Z5200,Democratic Party Committees
$188395,0,Gary Miller (R),Z9500,Transfer from intermediary ( type 24I or 24T)
